category,name,image_url,description,price,url
Desktop,Dell OptiPlex 7020 MT Core i5 14th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-14400 (20MB Cache, Up to 4.7 GHz)'}, {'feature': 'RAM: 8GB DDR5 4800 MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'GPU: Integrated Intel UHD Graphics 730'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","62,500৳",
Desktop,ASUS ExpertCenter D5 D500ME Core i3 13th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/asus/expertcenter-d5-d500te/expertcenter-d5-d500te-01-228x228.webp,"[{'feature': 'Processor: Intel Core i3-13100 3.4GHz (12M Cache, up to 4.5GHz, 4 cores)'}, {'feature': 'RAM: 8GB DDR4 U-DIMM 3200MHz'}, {'feature': 'Storage: 512GB M.2 2280 NVMe PCIe 4.0 SSD'}, {'feature': 'ASUS USB Keyboard & Mouse'}]","63,000৳",
Desktop,Dell OptiPlex 7020 Core i3 14th Gen Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i3-14100 (12M Cache, up to 4.70 GHz)'}, {'feature': 'RAM: 8GB DDR5 5600MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'IGPU: Integrated Intel UHD Graphics 730'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","63,000৳",
Desktop,"AOC B911 Core i5 8th Gen 27"" Full HD All in One PC With WebCam & Battery",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2-27-inch/e99-2-27-inch-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5 8400 (9MB Cache, up to 4.00 GHz)'}, {'feature': 'RAM: 16GB DDR3, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Display: 27"" FHD (1920x1080) IPS, Built-in 3MP WebCamera'}, {'feature': 'Features: Built-in 2.0 Stereo Speaker, Wireless Keyboard & Mouse'}]","63,450৳",
Desktop,Intel 13th Gen Core i5 13400 Budget Desktop PC with Monitor,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38783-228x228.webp,"[{'feature': 'Intel 13th Gen Core i5 13400 Raptor Lake Processor'}, {'feature': 'MSI PRO H610M-E DDR4 mATX Motherboard'}, {'feature': 'Corsair Vengeance LPX 8GB 3200MHz DDR4 Desktop RAM'}, {'feature': 'Lexar NM620 512GB M.2 NVMe SSD'}]","61,000৳",
Desktop,AMD Ryzen 7 8700G Budget Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38908-228x228.webp,"[{'feature': 'AMD Ryzen 7 8700G Processor with Radeon Graphics'}, {'feature': 'Asus PRIME A620M-K AM5 mATX Motherboard'}, {'feature': 'Corsair VENGEANCE RGB 16GB DDR5 6000MHz RAM'}, {'feature': 'Team MP44L 500GB M.2 PCIe Gen4 NVMe SSD'}]","61,500৳",
Desktop,Lenovo IdeaCentre 3 07IRB8 Core i5 14th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/lenevo/ideacentre-3-07irb8/ideacentre-3-07irb8-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-14400 (20M Cache, up to 4.7GHz)'}, {'feature': 'RAM: 8GB DDR4, Storage: 512GB M.2 2280 PCIe SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 730'}, {'feature': 'USB Calliope Keyboard & Mouse'}]","64,000৳",
Desktop,Dell VOSTRO 3030 MT Core i5 14th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/vostro-3030-mt/vostro-3030-mt-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-14400 (20MB cache, Up to 4.70 GHz)'}, {'feature': 'RAM: 8GB DDR5 5600 MHz, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Graphics: Intel UHD 730 Graphics'}, {'feature': 'Dell USB Keyboard & Mouse, Wi-Fi, BT'}]","64,000৳",
Desktop,Dell OptiPlex 7010 Core i5 12th Gen Tower Desktop PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/desktop-pc/dell/optiplex/dell-optiplex-228x228.webp,"[{'feature': 'Processor: Intel Core i5-12400 (18M Cache, Up to 4.40 GHz)'}, {'feature': 'RAM: 8GB DDR4, Storage: 512GB SSD'}, {'feature': 'Graphics: Intel UHD Graphics 770'}, {'feature': 'Dell Mouse & Keyboard'}]","64,500৳",
Desktop,Dell OptiPlex 3000 Core i5 12th Gen Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/dell/optiplex/optiplex-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-12500 (18M Cache, 3.00 GHz to 4.60 GHz)'}, {'feature': 'RAM: 8GB, Storage: 1TB HDD'}, {'feature': 'Graphics: Integrated Intel UHD'}, {'feature': 'Mouse & Keyboard'}]","65,000৳",
Desktop,Lenovo ThinkCentre Neo 50t Gen 4 Core i5 13th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenevo/thinkcentre-neo-50t-/thinkcentre-neo-50t-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13400 (20M Cache, 2.50 GHz to 4.60 GHz)'}, {'feature': 'RAM: 8GB DDR4-3200MHz, Storage: 512GB NVMe SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 730'}, {'feature': 'Lenovo Original USB Keyboard & Mouse'}]","65,500৳",
Desktop,Lenovo ThinkCentre Neo 50t Gen 4 Core i5 13th Gen 512GB SSD Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenevo/thinkcentre-neo-50t-/thinkcentre-neo-50t-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13500 (24M Cache, up to 4.80 GHz)'}, {'feature': 'RAM: 8GB DDR4-3200MHz, Storage: 512GB NVMe SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 770'}, {'feature': 'Lenovo Original USB Keyboard & Mouse'}]","65,500৳",
Desktop,HP Pro Tower 290 G9 Core i5 14th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/pro-tower-290-g9/pro-tower-290-g9-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-14400 (20M Cache, 3.50 GHz Up to 4.70 GHz)'}, {'feature': 'RAM: 8GB DDR5-4800MHz, Storage: 512 GB SSD'}, {'feature': 'Graphics: Intel UHD Graphics 730'}, {'feature': 'Features: HP 125 Wired Mouse & Keyboard'}]","66,000৳",
Desktop,Dell OptiPlex 7020 Core i5 12th Gen Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-12500 (18M Cache, up to 4.60 GHz)'}, {'feature': 'RAM: 8GB DDR5 4800MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'IGPU: Integrated Intel UHD Graphics 730'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","66,500৳",
Desktop,ASUS ExpertCenter D5 D500ME Core i5 13th Gen Mini Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/asus/expertcenter-d5-d500me/expertcenter-d5-d500me-01-228x228.png,"[{'feature': 'Processor: Intel Core i5-13500 (24M Cache, up to 4.8GHz)'}, {'feature': 'RAM: 8GB DDR4 U-DIMM 3200MHz'}, {'feature': 'Storage: 512GB M.2 2280 NVMe PCIe 4.0 SSD'}, {'feature': 'ASUS USB Keyboard & Mouse'}]","67,000৳",
Desktop,AMD Ryzen 5 9600X Gaming Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-9600x-gaming-desktop-pc-001-228x228.webp,"[{'feature': 'AMD Ryzen 5 9600X AM5 Desktop Gaming Processor'}, {'feature': 'GIGABYTE B650M H AM5 Micro-ATX Motherboard'}, {'feature': 'Corsair VENGEANCE RGB 16GB DDR5 6000MHz RAM'}, {'feature': 'Western Digital SN7100 500GB NVMe PCIe Gen 4.0 SSD'}]","64,348৳",
Desktop,"TECLAST K24 Air Core i5 12th Gen 24"" FHD All-in-One PC",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/teclast/k24-air/k24-air-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-12450H (12M Cache, up to 4.40 GHz)'}, {'feature': 'RAM: 16GB DDR4, Storage: 512GB SSD'}, {'feature': 'Display: 23.8"" FHD (1920x1080)'}, {'feature': 'Features: Built-in Speaker, High Definition Audio'}]","68,000৳",
Desktop,"ASUS ExpertCenter P440VAK Core i3 13th Gen 23.8"" FHD All-in-One PC",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/asus/expertcenter-p440vak/expertcenter-p440vak-01-228x228.webp,"[{'feature': 'Processor: Intel Core i3-1315U (10M Cache, up to 4.5 GHz, 6 cores)'}, {'feature': 'RAM: 8GB DDR5 5200MHz, Storage: 512GB M.2 NVMe PCIe 4.0 SSD'}, {'feature': 'Display: 23.8"" FHD (1920 x 1080), 100Hz, 16:9, sRGB: 100%, 250nits'}, {'feature': 'Features: 1080p WebCam, Privacy Shutter, Type-C, WiFi 6'}]","68,500৳",
Desktop,"AOC A99-2 Core i3 12th Gen 23.8"" FHD All in One PC With WebCam & Battery",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/a99-2/a99-2-228x228.webp,"[{'feature': 'Processor: Intel Core i3-12100 (12M Cache, Up to 4.30 GHz)'}, {'feature': 'RAM: 16GB DDR4, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Display: 27"" FHD (1920x1080) IPS, Built-in 3MP WebCamera'}, {'feature': 'Features: Built-in 2.0 Stereo Speaker, Wireless Keyboard & Mouse'}]","69,500৳",
Desktop,Lenovo ThinkCentre neo 50t Gen 5 Core i5 13th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenovo/thinkcentre-neo-50t-gen-5/thinkcentre-neo-50t-gen-5-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13400 (20MB Cache, up to 4.6 GHz)'}, {'feature': 'RAM: 16GB DDR5-5600MHz, Storage: 512GB M.2 2280 PCIe NVMe SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 730'}, {'feature': 'Lenovo Original USB Keyboard & Mouse'}]","70,000৳",
Desktop,DELL OptiPlex 7010 Tower Core i5 13th Gen 512GB Brand PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/dell/optiplex/dell-optiplex-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13500 (24 MB cache, 2.50 GHz to 4.80 GHz turbo)'}, {'feature': 'RAM: 8GB DDR4, Storage: 512GB SSD'}, {'feature': 'Graphics: Intel UHD Graphics 770'}, {'feature': 'Mouse & Keyboard'}]","70,500৳",
Desktop,Lenovo ThinkCentre Neo 50s SFF Core i7 12th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/lenovo/thinkcentre-neo-50s-sff/thinkcentre-neo-50s-sff-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25MB Cache, Up to 4.4 GHz)'}, {'feature': 'RAM: 8GB DDR4 3200MHz'}, {'feature': 'Storage: 512GB SSD'}, {'feature': 'Lenovo Original USB Keyboard & Mouse'}]","71,500৳",
Desktop,Dell OptiPlex 7020 Core i5 13th Gen Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13500 (24M Cache, up to 4.80 GHz)'}, {'feature': 'RAM: 8GB DDR5 4800MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'IGPU: Integrated Intel UHD Graphics 730'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","72,000৳",
Desktop,Lenovo ThinkCentre Neo 50s Core i7 12th Gen 1TB SSD Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/lenovo/thinkcentre-neo-50s/thinkcentre-neo-50s-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (18MB Cache, Up to 4.90GHz)'}, {'feature': 'RAM: 8GB DDR4, Storage: 1TB SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 770'}, {'feature': 'Lenovo Original USB Keyboard & Mouse'}]","72,500৳",
Desktop,HP 280 Pro G9 MT Core i5 14th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/280-pro-g9/280-pro-g9-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-14500 (24 MB cache, Up to 5.00 GHz turbo)'}, {'feature': 'Memory: 8GB DDR5, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 770'}, {'feature': 'HP USB Keyboard & Mouse'}]","72,500৳",
Desktop,Dell Inspiron 3030 MT Core i5 14th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/inspiron-3030-mt/inspiron-3030-mt-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5 -14400 (12MB cache, 2.50 GHz to 4.70 GHz turbo)'}, {'feature': 'RAM: 8GB DDR5 4800 MHz, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Graphics: Intel UHD Graphics 730'}, {'feature': 'Dell USB Keyboard & Mouse, Wi-Fi, BT'}]","73,000৳",
Desktop,Lenovo IdeaCentre 3 07IAB7 Core i7 12th Gen Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/lenovo/ideacentre-3-07iab7/ideacentre-3-07iab7-01-228x228.webp,"[{'feature': 'Intel Core i7-12700 Processor (25MB Cache, 2.1GHz up to 4.9GHz)'}, {'feature': 'RAM: 8GB, Storage: 512GB SSD'}, {'feature': 'Integrated Intel UHD Graphics 770'}, {'feature': 'USB Calliope Keyboard & Mouse'}]","71,500৳",
Desktop,"AOC B911 Core i5 12th Gen 23.8"" Full HD All in One PC With WebCam & Battery",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2/e99-2-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5 12450H (12MB Cache, up to 4.40 GHz)'}, {'feature': 'RAM: 16GB DDR4, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Display: 23.8"" FHD (1920x1080) IPS, Built-in 3MP WebCamera'}, {'feature': 'Features: Built-in 2.0 Stereo Speaker, Wireless Keyboard & Mouse'}]","73,920৳",
Desktop,HP Pro Tower 400 G9 Core i5 13th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/prodesk-400-g9/prodesk-400-g9-04-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13500 (24 MB Cache, Up to 4.80 GHz)'}, {'feature': 'Memory: 8GB DDR4-3200 MHz, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Graphics: Integrated, Intel UHD Graphics 770'}, {'feature': 'HP 125 Wired USB Keyboard & Mouse'}]","74,000৳",
Desktop,Dell OptiPlex Tower 7020 Plus Core i5 14th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-tower-7020-plus/optiplex-tower-7020-plus-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-14500 (24 MB cache, Up to 5.00 GHz turbo)'}, {'feature': 'RAM: 8GB, Storage: 512GB SSD'}, {'feature': 'Graphics: Integrated Intel UHD 770'}, {'feature': 'Dell Optical Mouse & Wired Keyboard'}]","75,000৳",
Desktop,ASUS NUC 15 Pro Core Ultra 5 225H Portable Mini PC,https://www.startech.com.bd/image/cache/catalog/mini-pc/asus/nuc-15-pro/asus-nuc-15-pro-02-228x228.webp,"[{'feature': 'Processor: Intel Core Ultra 5 225H'}, {'feature': 'RAM: Configurable DDR5 RAM'}, {'feature': 'Storage: Configurable NVMe SSD'}, {'feature': 'Features: Intel Wi-Fi 7, Bluetooth 5.4, Intel Ethernet Controller I226-V, 2.5G'}]","76,000৳",
Desktop,HP Pro Tower 290 G9 Core i7 12th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/pro-tower-290-g9/pro-tower-290-g9-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25MB Cache, Up to 4.90 GHz)'}, {'feature': 'RAM: 8GB DDR4, Storage: 512 GB PCIe NVMe M.2 SSD'}, {'feature': 'Graphics: Intel UHD Graphics 770'}, {'feature': 'Features: HP 125 Wired Mouse & Keyboard'}]","76,000৳",
Desktop,Dell VOSTRO 3030 MT Core i7 12th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/vostro-3030-mt/vostro-3030-mt-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25MB Cache, 3.60 GHz to 4.80 GHz Turbo)'}, {'feature': 'RAM: 8GB DDR5 5600 MHz, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Graphics: Intel UHD Graphics 730'}, {'feature': 'Dell USB Keyboard & Mouse, Wi-Fi, BT'}]","76,000৳",
Desktop,MSI PRO DP180 13th Gen Core i5 512GB SSD Desktop PC With Monitor,https://www.startech.com.bd/image/cache/catalog/brand-pc/msi/dp180-13th-gen/pro-dp180-with-monitor-228x228.webp,"[{'feature': 'Processor: Intel Core  i5-13400 (20M Cache, up to 4.60 GHz)'}, {'feature': 'RAM: 8GB 3200MHz DDR4 U-DIMMs'}, {'feature': 'Storage: 512GB M.2 PCIe SSD'}, {'feature': ""Keyboard & Mouse, With MSI 22'' Monitor""}]","67,500৳",
Desktop,Dell VOSTRO 3030 MT Core i7 14th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/desktop-pc/brand-pc/dell/vostro-3030-mt/vostro-3030-mt-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-14700 (33 MB Cache, Up to 5.4 GHz)'}, {'feature': 'RAM: 8GB DDR5 5600 MHz, Storage: 512GB NVMe PCIe SSD'}, {'feature': 'Graphics: Intel UHD Graphics 770'}, {'feature': 'Dell USB Keyboard & Mouse, Wi-Fi, BT'}]","78,000৳",
Desktop,Dell OptiPlex 7020 MT Core i7 12th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25MB Cache, up to 4.90 GHz)'}, {'feature': 'RAM: 8GB DDR5 4800 MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'GPU: Integrated Intel UHD Graphics 770'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","78,500৳",
Desktop,HP Pro Tower 280 G9 Core i7 12th Gen 16GB RAM 512GB SSD Desktop PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/280-pro-g9/280-pro-g9-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25M Cache, 2.10 GHz up to 4.80 GHz)'}, {'feature': 'RAM: 16GB DDR4'}, {'feature': 'Storage: 512GB SSD'}, {'feature': 'USB Keyboard & Optical Mouse, Wi-Fi'}]","83,000৳",
Desktop,Apple Mac Mini M4 chip with 10-core CPU 10-Core GPU 16GB Memory 256GB Storage US variant (Inactive),https://www.startech.com.bd/image/cache/catalog/desktop-pc/mac-mini/mac-mini-m4/mac-mini-m4-01-228x228.webp,"[{'feature': '10-core CPU, 10-core GPU, 16-core Neural Engine'}, {'feature': 'RAM: 16GB Unified Memory, Storage: 256GB SSD'}, {'feature': 'Wi-Fi 6E (802.11ax), Bluetooth 5.3'}, {'feature': 'Gigabit Ethernet'}]","79,000৳",
Desktop,Dell OptiPlex 7020 MT Core i7 14th Gen Brand PC (Upgraded),https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-14700 (33MB Cache, Up to 5.4 GHz)'}, {'feature': 'RAM: 8GB DDR5 4800 MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'GPU: Integrated Intel UHD Graphics 770'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","83,000৳",
Desktop,AMD Ryzen 5 7500F Gaming PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/38482-228x228.webp,"[{'feature': 'AMD Ryzen 5 7500F Processor'}, {'feature': 'Asus PRIME A620M-K AM5 mATX Motherboard'}, {'feature': 'Corsair VENGEANCE RGB 16GB DDR5 6000MHz CL30 Desktop RAM'}, {'feature': 'ZOTAC GAMING GEFORCE RTX 3050 ECO 8GB GDDR6 Graphics Card'}]","79,299৳",
Desktop,Intel 13th Gen Core i5 13400F Gaming Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/intel-13th-gen-core-i5-13400f-desktop-pc-001-228x228.webp,"[{'feature': 'Intel 13th Gen Core i5 13400F Raptor Lake Processor'}, {'feature': 'GIGABYTE B760M E DDR5 Micro ATX Motherboard'}, {'feature': 'Corsair VENGEANCE RGB 16GB DDR5 6000MHz RAM + HP FX900 Pro M.2 512GB SSD'}, {'feature': 'Colorful GeForce GTX 1650 EX 4GD6-V 4GB GDDR6 Graphic Card'}]","79,999৳",
Desktop,"AOC A99 Core i7 13th Gen 27"" Full HD All in One PC With WebCam & Battery",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/aoc/e99-2-27-inch/e99-2-27-inch-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7 13620H (24MB Cache, up to 4.90 GHz)'}, {'feature': 'RAM: 16GB DDR4, Storage: 1TB NVMe PCIe SSD'}, {'feature': 'Display: 27"" FHD (1920x1080) IPS, Built-in 3MP WebCamera'}, {'feature': 'Features: Built-in 2.0 Stereo Speaker, Wireless Keyboard & Mouse'}]","88,200৳",
Desktop,"Lenovo IdeaCentre AIO 24IRH9 Core i5 13th Gen 23.8"" FHD All-in-One Desktop PC",https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/lenovo/ideacentre-aio-24irh9/ideacentre-aio-24irh9-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-13420H (12MB Cache, up to 4.6GHz)'}, {'feature': 'RAM: 16GB DDR5, Storage: 512GB M.2 PCIe 4.0x4 NVMe SSD'}, {'feature': 'Display: 23.8"" FHD (1920x1080) IPS, 100Hz, 99% sRGB'}, {'feature': 'Wireless EOS Keyboard, Wireless EOS Mouse'}]","89,500৳",
Desktop,"Dell Inspiron 5430 Intel Core 5 120U 23.8"" FHD All-in-One PC",https://www.startech.com.bd/image/cache/catalog/all-in-one-pc/dell/inspiron-5430/inspiron-5430-grey-228x228.webp,"[{'feature': 'Processor: Intel Core 5 120U (12 MB cache, 10 cores,12 threads, Up to 5.0 GHz Turbo)'}, {'feature': 'Display: 23.8"" FHD (1920x1080)'}, {'feature': 'RAM: 8GB DDR4, Storage: 512GB SSD'}, {'feature': 'Features: Wireless Keyboard+Mouse, Wi-Fi 6E'}]","92,000৳",
Desktop,AMD Ryzen 5 8400F Gaming Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-8400f-gaming-desktop-pc-228x228.webp,"[{'feature': 'AMD Ryzen 5 8400F Processor'}, {'feature': 'MSI PRO B650M-E AM5 mATX Motherboard'}, {'feature': 'TEAM Delta RGB 16GB DDR5 6000MHz CL30 Gaming Desktop RAM'}, {'feature': 'Manli Nebula GeForce RTX 5050 8GB GDDR6 Graphics Card'}]","90,200৳",
Desktop,Dell OptiPlex 7020 Core i7 12th Gen Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25M Cache, up to 4.90 GHz)'}, {'feature': 'RAM: 8GB DDR5 4800MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'IGPU: Integrated Intel UHD Graphics 730'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","93,000৳",
Desktop,Dell OptiPlex 7010 Core i7 13th Gen Brand PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/dell/optiplex/dell-optiplex-228x228.webp,"[{'feature': 'Processor: Intel Core i7-13700 (30MB cache, Up to 5.20 GHz)'}, {'feature': 'RAM: 8GB DDR4, Storage: 512GB SSD'}, {'feature': 'Graphics: Intel UHD Graphics 770'}, {'feature': 'Dell Mouse & Keyboard'}]","93,000৳",
Desktop,AMD Ryzen 5 7500F Gaming Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/desktop-offer/amd-ryzen-5-7500f-gaming-desktop-pc-003-228x228.webp,"[{'feature': 'AMD Ryzen 5 7500F Processor'}, {'feature': 'MSI PRO B650M-B DDR5 AMD AM5 m-ATX Motherboard'}, {'feature': 'Corsair VENGEANCE RGB 16GB DDR5 6000MHz RAM, Colorful CN600 PRO 1TB M.2 NVMe SSD'}, {'feature': 'MSI GeForce RTX 3050 VENTUS 2X 6G OC GDDR6 Graphics Card'}]","89,000৳",
Desktop,HP Pro 240 G9 Core i5 12th Gen All-in-One Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/all-in-one/hp-aio/pro-240-g9/pro-240-g9-01-228x228.webp,"[{'feature': 'Processor: Intel Core i5-1235U (12M Cache, 1.30 GHz, up to 4.40 GHz)'}, {'feature': 'RAM: 8GB  DDR4, Storage: 512GB SSD'}, {'feature': 'Display: 23.8"" FHD (1920x1080)'}, {'feature': 'USB Keyboard and Mouse'}]","91,000৳",
Desktop,Dell Vostro 3020T Core i7 13th Gen Desktop PC,https://www.startech.com.bd/image/cache/catalog/desktop-pc/dell/vostro/dell-vostro-228x228.webp,"[{'feature': 'Processor: Intel Core i7-13700 13th Gen (2.10 GHz to 5.10 GHz Turbo)'}, {'feature': 'RAM: 8GB, 3200MHz, DDR4'}, {'feature': 'Storage: 512GB M.2 PCIe NVMe SSD'}, {'feature': 'Dell USB Keyboard & Mouse'}]","95,000৳",
Desktop,HP Pro Tower 400 G9 Core i7 12th Gen Desktop PC with Windows 11 Pro,https://www.startech.com.bd/image/cache/catalog/brand-pc/hp-aio/prodesk-400-g9/prodesk-400-g9-04-228x228.webp,"[{'feature': 'Processor: Intel Core i7-12700 (25M Cache, 2.10 GHz up to 4.90 GHz)'}, {'feature': 'RAM: 8GB DDR4 3200MHz, Storage: 1TB SSD'}, {'feature': 'USB Keyboard & Mouse'}]","95,000৳",
Desktop,Dell OptiPlex 7020 MT Core i7 13th Gen Mini Tower Brand PC,https://www.startech.com.bd/image/cache/catalog/brand-pc/dell/optiplex-7020/optiplex-7020-01-228x228.webp,"[{'feature': 'Processor: Intel Core i7-13700 (30M Cache, up to 5.10 GHz)'}, {'feature': 'RAM: 8GB DDR4 3200MHz, Storage: 512GB PCIe NVMe SSD'}, {'feature': 'IGPU: Integrated Intel UHD Graphics 730'}, {'feature': 'Dell Wired Keyboard & Dell Optical Mouse'}]","95,000৳",
